status_id,created_at,screen_name,lang,location,text,retweet_count,reply_to_screen_name
1309548144515067910,2020-09-25T17:39:42Z,jf_darwin,en,"Covidlandia, United States","#COVID cases rise in US heartland, home to anti-maskers. 

“The lessons from Sturgis are that this chain of transmission will happen in any mass gatherings and it will have mass consequences”

Another huge bike rally in MO Ozarks last week.

Details: AP🔻 https://t.co/e1OlpWdYVM",1,NA
1309548095244513281,2020-09-25T17:39:30Z,CIndigne,fr,à l'ouest,"#COVID19france 
Je ne sais pas quand je pourrais faire le contrôle
Scanner- IRM semestriel

Pas tant que les patients #Covid passent dans la machine

#Cancer",1,NA
1309547700183019522,2020-09-25T17:37:56Z,pastorbrianrobe,en,United States,"One thing about the #Covid stuff, is that for a #Bornagain believer, this is not our home.  I long for heaven more now than ever.  However, as an ambassador for Christ I must share my faith until He calls us home.",1,NA
1309547616200536065,2020-09-25T17:37:36Z,airepurificado,es,España,"¿Quieres proteger a tus clientes y tu negocio?

Desinfecta activamente el aire y las superficies de tu negocio mediante emisión de radicales hidroxilos. 

#estanco #tabaco #autonomos #negocios #wellisair #airepurificado #desinfeccion #covid https://t.co/2dERyKtfZU",1,NA
1309547479847915520,2020-09-25T17:37:04Z,houariela,fr,"Paris, France","#Covid: #bars et #restaurants fermés à #Aix-#Marseille ""à partir de #dimanche soir"", annonce le président de la région PACA @RenaudMuselier",1,NA
1309547323006033921,2020-09-25T17:36:26Z,Marsha_Says,en,Visiting ,Subscriptions to porn hub ; quadruple. Canada 🇨🇦 #covid https://t.co/b7miLtmRy8,1,NA
1309547240734818308,2020-09-25T17:36:07Z,KORichardson,en,the moon (by way of Canada),"@heradasha It's #COVID-21. It only hits the ""21 and over"" crowd and only during the hours when The Peach Pit: After Dark would be open. https://t.co/bsRuYPirmS",1,heradasha
1309528306111393792,2020-09-25T16:20:52Z,john_holiness,en,"Wichita Falls, TX",The media needs to stress EVERY DAY that there is no problem with ballots. Only registered voters are mailed out ballots and the signature is checked before counting. We must point out Trump's lies. #resisters #fridaymorning #FridayThoughts #FridayFeeling #covid #coronavirus https://t.co/QJILi6k1GG,1,NA
1309547041773809670,2020-09-25T17:35:19Z,ainmonsieur,fr,"Bourg-en-Bresse, France",@jmblanquer @olivierveran apparement les enfants sont aussi touchés et transmettent à leurs proches. On peut faire école à la maison là ou pas? #covid #urgence #alerte  #Ain #zonerouge  https://t.co/oudI3evCyS,1,jmblanquer
1309546987910565890,2020-09-25T17:35:06Z,DrMuhammadAliM,en, Pakistan,"*👉My COVID-19 Peer Hub Exercise Certificate from The Geneva Learning Foundation* . 25.9.2020. #covid.
☺️ https://t.co/bIprKAn7Ny",1,NA
1309546800412610560,2020-09-25T17:34:22Z,cgfund,en,"Providence, RI","Struggling to pay rent due to the #pandemic? You can avoid eviction, but it's not easy. We can help: call our Coaching Hotline at 866-584-3651 X 301 M-F from 9AM - 8PM or Sat - Sun from 10AM - 6PM. (https://t.co/AImUmfGyRH)
The @CFPB has more info: https://t.co/jZKRftKlBt #Covid",1,NA
1309543100398874627,2020-09-25T17:19:39Z,peru_analytics,es,Lima,#Covid #SINADEF Gráfico de Fallecidos por departamentos:  CALLAO ... #PeruAnalítica https://t.co/Q81ecUGEHQ,1,NA
1309546272613900288,2020-09-25T17:32:16Z,CENTELLAS_ILO,es,ILO,"Reporte sobre el #COVID-19.

Actualizando data de las #DIRESAs/GERESAs (Solo casos y fallecidos), hasta el momento con fecha al 24/09/2020:

- 1,202,533 casos confirmados
- 44,063 fallecidos (conf. + sospec.)

Observacion: Tengo dudas en La Libertad, incluye sospechosos ???? https://t.co/0KQuZULx2U",1,NA
1309546256814026752,2020-09-25T17:32:12Z,ItsMattEhlers,en,#ROC *ominous synth*,"William Crews, federal government employee, spread #COVID disinformation on your tax dime. Add him to the list along with Michael @SpoxHHS Caputo &amp; Paul Alexander. #COVIDIOTS #DeletedCaputoTweets https://t.co/SuQK80BFp4",1,NA
1309545956019503105,2020-09-25T17:31:00Z,timairwalker,en,,"Y'all I'm not gonna lie, them arrows get ridiculous sometimes!
▪
(That being said, I still wear my mask and keep distance)
▪
#airwalker #comedy #covid #covidarrows #arrows @ Texas https://t.co/jazc8icxZP",1,NA
1309545852713799680,2020-09-25T17:30:36Z,StephNebehay,en,"Geneva, Switzerland","#Europe's #Covid-19 cases, hospitalisations head in wrong direction: @WHO ⁦@DrMikeRyan⁩ ⁦@mvankerkhove⁩  https://t.co/ZkIlr6k6oV",1,NA
1309545761357561856,2020-09-25T17:30:14Z,FistulaFund,en,"Schaumburg, Illinois",We have opened ticket sales back up but only for a few hours! join us tonight and tomorrow to learn about program re-opening from some of our grantees! Get tickets: https://t.co/HkNzLTojL4 #virtual #event #joinus #nonprofit #covid #safety #endfistula https://t.co/icJquBzUrM,1,NA
1309545756362244098,2020-09-25T17:30:13Z,ottawahumane,en,"Ottawa, Ontario","The OHS is here for any family facing financial hardship as a result of #COVID-19. Make an appointment for the OHS's drive-thru emergency pet food bank at https://t.co/M5z9aNYGlt or call 613-725-3166, ext. 221. https://t.co/MrPd0nSmsF",1,NA
1309545736141328385,2020-09-25T17:30:08Z,Craig_Buschmann,en,"Salt Lake City, UT","@RepChrisStewart voted &gt;40x to eliminate req't to cover preexisting conditions. #utpol 
https://t.co/IdkbMdiNfL

67,119 Utahns have been diagnosed with #covid as of yesterday. We have no idea of the long term effects for even those who were asymptomatic or had mild symptoms. https://t.co/kRY3EffD7Q",1,RepChrisStewart
1309545607275651072,2020-09-25T17:29:37Z,bomberostoluca,es,"Toluca, Estado de Mexico","#PasaElDato #Comparte
Mantenemos presencia e instalación de filtros en el Tianguis #AviaciónAutopan de #TolucaCapital aplicando medidas preventivas, sanitarias y de seguridad ante #Covid-19; toma de temperatura, sanitización de manos, uso y entrega de cubrebocas.

@TolucaGob https://t.co/2lyFfe04jG",1,NA
1309545304245428224,2020-09-25T17:28:25Z,ICNPatients,en,,"“How do you manage your daily life with IBD during school in the time of COVID?” (PAC talks strategies!)
-communicate with teachers
-make a 504 plan with your school
-college accommodations with student disability services
-be proactive and communicate your needs #ICNCC20F #covid",1,NA
1309545250629791745,2020-09-25T17:28:12Z,picupglobal,en,"London, England","Can you help with our #COVID-themed #NHS fundraiser?

We’re aiming to raise £2500 by 14th Nov, alongside our #PPE #litter campaign. The cash will go to #NHSCharitiesTogether 

Any donations however small are most welcome!

Please donate here: https://t.co/f7bctWjlBq https://t.co/zrWbzPnKbY",1,NA
1309545177900445698,2020-09-25T17:27:55Z,ishdeep_kohli,en,,"@salhaj @ICRC @UN @WHO @UNAIDS @AminaJMohammed @DrTedros @drbetulsayan @DrSenait @gabbystern @Gabriela_Ionas @Princess_Utamu @raquelarbaje @DrTomFrieden @MasoudDara @ozonnia @Zoran_Zaev @omandaily1 @Kuwait_Tweets @7anoooony @Nadira73213592 @DrSamira_Asma @UNReliefChief @UNFPAEswatini @WHOoPt @proflauradean @TorvinenLaura @WHOOmanOffice @joannakazanaun @NiliMajumder #Influenza pandemic of 1918 &amp; 1919 was the most deadly flu outbreak in history
Role of American #RedCross response to influenza pandemic holds important lessons for present #Covid—response
Initiatives included #WearAMask
Red Cross volunteers made &amp; distributed many of these
@ICRC",1,salhaj
1309544990457069569,2020-09-25T17:27:10Z,HijoUnico,en,London,Bad job UK #Covid #COVIDー19  #CovidUK https://t.co/lzn4rLT6n7,1,NA
1309544591499169795,2020-09-25T17:25:35Z,JAGnational,en,"Alexandria, VA","Our 40th year was one of the most challenging and yet most rewarding with a 96% graduation rate despite the #COVID-19 pandemic. Thank you to our Specialists for your tireless work, our partners for your unwavering support and the students for your incredible resilience. https://t.co/uclCRkp00n",1,NA
1309544485462970369,2020-09-25T17:25:10Z,Sam_Gary24,en,"Birmingham, AL","I’ve seen this figure circulating.

It’s the 2nd figure from Fox News that I’ve seen mislead public about #COVID

Shows fatality ratio in units of %...except the figure doesn’t multiply by 100 to calculate %.

The real fatality rate for age 70+ is 5.4%. 

Downplays COVID 100-fold https://t.co/4Ljtg754WA",1,NA
1309544322061217795,2020-09-25T17:24:31Z,iainw_802,en,"Oakham, England",well with my 30th in December and odds pof being able to get away for then ive opted for a day to Warsaw Poland in 12 days' time! to go and see how PKP are doing with there newag Dragons and some of the old school classics like TEM2s hoping #covid dont ruin my plans for once!,1,NA
1309544201684647940,2020-09-25T17:24:02Z,Barara__,es,,"Protégete del #Covid_19 manteniendo tus manos desinfectadas e hidratas a la vez con alcohol gel con aloe vera 🌱😍

1 Litro $7.500
500 ml $5.500
60 ml (ideal para carteras/bolsillo) $2.000.

Alcohol líquido con té verde y aromático 🌱
300 ml $4.000

#BuenViernes #Rancagua #COVID https://t.co/SwvRqbDiiQ",1,NA
1309543434223595524,2020-09-25T17:20:59Z,Barara__,es,,"Protégete del #Covid_19 manteniendo tus manos desinfectadas e hidratas a la vez con alcohol gel con aloe vera 🌱😍

1 Litro $7.500
500 ml $5.500
60 ml (ideal para carteras/bolsillo) $2.000.

Alcohol líquido con té verde y aromático 🌱
300 ml $4.000

#BuenViernes #Rancagua #COVID https://t.co/WvbpmYb11W",1,NA
1309544116829802505,2020-09-25T17:23:42Z,HealthyFutureGA,en,"Atlanta, GA",The Georgia COVID-19 Emotional Support Line provides 24/7 free and confidential assistance to callers needing emotional support or resource information as a result of the #COVID-19 pandemic. Call 866-399-8938 for assistance. @DBHDD https://t.co/o61Cg83XxE,1,NA
1309543962999480320,2020-09-25T17:23:05Z,bethanyyeend,en,she/her/hers,"I feel like since #covid has been happening for six months I shouldn’t have to tell you to back away from me in a public space. 

But I can. And I will 🤚",1,NA
1309543895483604992,2020-09-25T17:22:49Z,EnSabados,es,MAX,"Te esperamos este martes 29 de septimbre a las 5 pm por Facebook live @SabadosenlaCienciaXal o en nuestra sala virtual:
 https://t.co/8auWzu7Mxh
#Feminidad #Masculinidad #EquidaddeGénero #Covid-19 #CEnDHIU @CEnDHIU https://t.co/EWdxaK4Rj3",1,NA
1309543452414181376,2020-09-25T17:21:03Z,Enmanquedeglise,fr,Lyon France,Au lieu ... https://t.co/eD0HQ59MGe #Anthropologie #Politique #capitalismeinterrogé #christianisme #spirituel #écologie #covid-19 #OlivierRey,1,NA
1309543348521381892,2020-09-25T17:20:39Z,twogenhomeshare,en,"London, England","Have you been watching #lodgersforcodgers - why not hear from a real life homeshare on @SkyNews tomorrow at 9am! Maurice, 93 and Julia 24 moved in together during the pandemic. Find out how #homeshare can be antidote to loneliness during #Covid https://t.co/blqIgwHf5X",1,NA
1309543346852032512,2020-09-25T17:20:38Z,MairieTarbes,fr,"1, place Jean Jaurès - Tarbes","⚠️ De nouvelles mesures entrent en vigueur à #Tarbes dès lundi.
😷
#covid-19 https://t.co/sCSNFMLE8z",1,NA
1309537771955122179,2020-09-25T16:58:29Z,JenniferSHirsch,en,"Manhattan, NY",Second panel in the ⁦@ColumbiaCPRC⁩ workshop highlighting new social science research on #Covid — this one brings together folx from across ⁦@Columbia⁩ who are studying economic impacts. https://t.co/FrO9ePjlRA,1,NA
1309542616707592192,2020-09-25T17:17:44Z,HeitzDani,en,,The relief #mariosinger must have left when he finalized his divorce from @ramonasinger is all of us getting our negative #covid results back! @rhony_bravo @AndycohenCohen,1,NA
1309542432535719937,2020-09-25T17:17:00Z,ElSabuesoAP,es,México DF,¿Herramienta para detectar #COVID-19 o una falsa sensación de seguridad? @bbcmundo nos guía en el uso de cámaras térmicas: https://t.co/GMWVxc4R8o,1,NA
1309541803331379201,2020-09-25T17:14:30Z,Country105OnAir,en,"Shelburne, Ontario","@SMDhealthunit  is reporting the lowest number of new #Covid-19 cases this week.

Today, there are four cases in #Barrie (2), #Bracebridge and #NewTecumseth.",1,SMDhealthunit
1309541687652487168,2020-09-25T17:14:03Z,IqraRaj86045090,en,"Rawalpindi,Pakistan","PM @ImranKhanPTI brilliant speech at UNGA. Covers all the aspects globally. Talking about #Kashmir #Palestine #COVID #MoneyLaundring #ClimateChange #Islamophobia &amp; the peace process in #Afghanistan. This shows the leader of Humanity. Proud.
#PMIKatUNGA",1,NA
1309541540071604225,2020-09-25T17:13:27Z,Robert__Swift,en,"Nottingham, England","Students were allowed back to universities for one reason only - so the institutions could collect the tuition fees.  Without this they would have needed bailouts en masse from the taxpayer.

Now we have a predictable #COVID spike and the universities will all be closed soon.",1,NA
1309541534782689289,2020-09-25T17:13:26Z,newyorkbirdnews,en,Audubon Park Historic District,"For a month + 2 weeks, @MarkLevineNYC has refused to take my family's calls. We are concerned that poorly ventilated NYC elevators are #COVID deathtraps. Why does @NYCCouncil's do-nothing Health Cmte Chair want to be #ManhattanBoroughPresident, @theochino? https://t.co/2wEwhhPnbo",1,NA
1309541499252674562,2020-09-25T17:13:18Z,BeccaRauschMA,en,"Massachusetts, USA","Thank you to the whole @Rafinova_go team for your business leadership and front-line response during these trying times. The #NeedhamMA community and all your customers are incredibly grateful for your innovation, service, and style! #Maskachusetts #MaskUp #COVID #mapoli https://t.co/bn20Q6Q5Wi",1,BeccaRauschMA
1309541489412898817,2020-09-25T17:13:15Z,BeccaRauschMA,en,"Massachusetts, USA","Twitter, meet a fantastic local and family-owned business in my community: @Rafinova_go. Their face masks have been instrumental in keeping countless customers both safe AND stylish during #COVID19, and they're located in #NeedhamMA! #Maskachusetts #MaskUp #COVID #mapoli https://t.co/B28Kg5pSaC",1,NA
1309541230758506497,2020-09-25T17:12:14Z,TheChildsWorld,en,,"Coping with COVID-19 is an online learning resource designed to foster a safe, educational environment to address the COVID-19 pandemic and its effects.

Sign-up for a FREE 30-day trial: https://t.co/FuiwPelGxq

#covid #covid19 #coronavirus #edchat #tlchat https://t.co/6dWKia3b59",1,NA
1309540836317618176,2020-09-25T17:10:40Z,MikeEdelhart,en,San Francisco & New York,"With #COVID limiting traditional in-person #healthcare, #telehealth is booming. 

The only area of #XR with a pulse is in #health - here's where we see the greatest opportunities for #investment: https://t.co/59Qn7kNo9W",1,NA
1309540827257995265,2020-09-25T17:10:37Z,TheMamaSavage,en,Tulsa,Had another #covid test for a horrible cough. It’ll be negative again I’m sure.,1,NA
1309540780848156674,2020-09-25T17:10:26Z,teacher_choice,en,New York,"@rweingarten My whole life I viewed Unions favorably - but now Randi you and @AFTunion want to force an experimental #COVID vaccine on teachers to keep our jobs.

You think that's going to HELP keep us loyal?

You are not my doctor!

https://t.co/KwZeEGKcAl",1,rweingarten
1309540769494163456,2020-09-25T17:10:24Z,sacharsar,en,,"South Korea entered second wave in June. They’re doing fine. Sky hasn’t fallen. Markets did great. 

#COVIDー19 #Covid #FireTrudeau https://t.co/cSqvY0dgsd",1,NA
1309540711872827398,2020-09-25T17:10:10Z,telemadrid,es,Madrid (Spain),"En unos minutos, en @MadridDirecto, esto y mucho más:

🟡#AvisoAmarillo por las fuertes rachas de viento
😷Últimas novedades de la #COVID
🔴Problemas con las cotorras en📍#Coslada

🍕La mejor pizzería de España

🐦#MD904

👩‍💻Síguelo en 📡#DIRECTO▶https://t.co/ygpf7Gbuwy https://t.co/ufql5hmpRk",1,NA
1309540697729634311,2020-09-25T17:10:07Z,IRI_CoSort,en,"Melbourne, FL USA","Had the @NHS in Wales pseudonymised or anonymised the #PHI on their server with IRI FieldShield or DarkShield, that inadvertent #databreach of #COVID patients would be moot. https://t.co/3EJ8uM1P6I https://t.co/8STUnrr9i7",1,NA
1309540669220777985,2020-09-25T17:10:00Z,MottoHaber,tr,,"Fahrettin Koca’nın sinirden gözaltlarını kızartan soru ne? 
#ankara #SONDAKİKA #ProtestoEdiyorum #FkocaAtamaNeZaman #FahrettinKoca #Covid 
https://t.co/qctygqk0lQ",1,NA
1309540211983093761,2020-09-25T17:08:11Z,eric_hontz,en,"Baltimore, MD","JOIN @CIPEglobal Anti-corruption and Governance Center for a panel on #trade and money laundering as related to #Covid. 

(Washing machines sold separately) https://t.co/eJ6sfw5mQg https://t.co/YxK4CjOcXl",1,NA
1309539821698809857,2020-09-25T17:06:38Z,AnnBoyd64,en,"Forest City,  NC ",@SenThomTillis How's that #Covid relief for the people of NC and the rest of the country going Thom?,1,SenThomTillis
1309539767026159616,2020-09-25T17:06:25Z,CSORG,en,"Cambridge, MA, USA","Together, we can save lives... #Indigenous-led #COVID-19 responses are essential in an #EquitableRecovery. Support Indigenous initiatives. #Thankyou https://t.co/tE36qwhDXg
https://t.co/C7diYkUvPC",1,NA
1309539498364219392,2020-09-25T17:05:21Z,Body_Smarts,und,"Fleet, Hampshire, UK","https://t.co/QvSsfPuxLr 

#BodySmarts #SportsMassageTherapy #SportsMassage #DeepTissueMassage #DeepTissue #MassageTherapy #Massage #MassageRoom #Fleet #Hampshire #FleetHampshire #FleetMassage #COVID #COVID_19 #COVID19 #Coronavirus #NHS #TestAndTrace #TrackAndTrace #QRCode #QR",1,NA
1309539417510604800,2020-09-25T17:05:01Z,SenCortezMasto,en,,"#COVID is devastating vulnerable communities. It's disproportionately impacting people of color, many of whom are working in person to keep our communities running&amp; it's worsening existing racial disparities in health care. The Senate MUST address #COVID19&amp; pass new COVID relief.",1,SenCortezMasto
1309539102967173120,2020-09-25T17:03:46Z,ProgressiveG2,en,"Massachusetts, USA","Well then, if @GovRonDeSantis gets #Covid, that would be called karma wouldn't it? 🤷‍♀️ https://t.co/GivtziNLTv",1,NA
1309539040165797889,2020-09-25T17:03:31Z,the_melmckinnon,en,,"No one ever ask me why I don’t leave my house in Florida... 🤦🏼‍♀️🤦🏼‍♀️ #covid 

PS. The restrictions weren’t ever all that strict, in case anyone was wondering. https://t.co/t4lBelVWk3",1,NA
1309539013619933185,2020-09-25T17:03:25Z,CMTMosqueda,en,"Seattle, WA","Thank you @IAFF27 ❤️ @SeattleFire @KCPubHealth for all your work to care for our community and offer tests around #Seattle. 
#GetTested for #COVID https://t.co/IOXv2e8dDP",1,NA
1309538845613010947,2020-09-25T17:02:45Z,AbbeyTravelLDN,en,Erith ,"#2021 #wedding coming up? Next year is looking pretty busy as many weddings have been postponed due to #covid. Secure your spot with us and book early! ✨👰💒🤵

https://t.co/TU1UxWjn3u #coachhire https://t.co/8hV0mpT29J",1,NA
1309538581082443777,2020-09-25T17:01:42Z,BrandonHallGrp,en,"Delray Beach, Florida","In our new #podcast with @Litmos, we're sharing the impact of #COVID on #workforce and how #technology enables #WFH.  Listen today!

https://t.co/YGBLuRaQac https://t.co/lED6IPA92U",1,NA
1309534563887005696,2020-09-25T16:45:44Z,haley_icu,en,,"CDC: Among HCPs, #Nurses Most Likely to Get #COVID-19 | MedPage Today https://t.co/XrXBFPnI0j",1,NA
1309538346461474816,2020-09-25T17:00:46Z,AB_Laboratorios,es,Vitoria-Gasteiz,"¡Desinfecta y protege tu entorno frente al #COVID-19! 

🧴 Limpiador desinfectante CDA DD 4112 
🦠 Elimina bacterias, hongos y virus
🎫 No requiere de carnet de aplicación
✅ Autorizado por @sanidadgob
👍 Para colegios, residencias, ... 

¡Infórmate! 👉 https://t.co/OjZemWJIYR https://t.co/Cf6yDGUQ0W",1,NA
1309537847276339200,2020-09-25T16:58:47Z,AmandaNBC6,en,"Miami, FL","#BrowardCounty Mayor Relaxes #COVID #Restrictions Amid Low Positivity Rates 
https://t.co/0Bhcg7KVYN",1,NA
1309537382727913472,2020-09-25T16:56:56Z,RoccoNY1,en,New York City,What Industries Are Hiring In #NYC Now? https://t.co/gFVC484la3 #Jobs #economy #Covid by @MHerzenberg,1,NA
1309536979189739521,2020-09-25T16:55:20Z,ProudofNI,en,Northern Ireland,"@healthdpt @niassembly @niexecutive #Covid 19 policy is being driven by the number of positive cases rather than the number of hospitilisations when the evidence clearly shows they are no longer rising in proportion.

We only have 46 in hospital compared to 348 at the peak, yet twice the number of positive tests. https://t.co/1f0OYDnHwX",1,healthdpt
1309536961082912769,2020-09-25T16:55:16Z,OfficialZazaK,en,United States,"@Orbitz and @LATAMAirlinesUS @LATAM_BRA cant decide who can rebook a flight cancelled months ago due to #covid If neither can escalate this issue to be resolved, how can I confidently ever want to do business with them again? Shouldn’t this be straightforward? @bbb_us pls help",1,Orbitz
1309536462690549765,2020-09-25T16:53:17Z,FahriyEhb,tr,,"Filyasyonda evde bakım teknikeri
Hastanede evde bakım teknikeri
#Covid de evde bakım teknikeri
ama atamada yeterince sayılar verilmiyor neden ?
@drfahrettinkoca 
#CovidleEHBileSavasBakanım 
💉",1,NA
1309536307190923264,2020-09-25T16:52:40Z,_OneCountry_,en,,"""They need relief."" Rural health care advocates are urging lawmakers to extend payment deadlines for the 65% of small, rural hospitals that accepted federal loans to care for their communities during the #COVID pandemic. @commondreams https://t.co/dJdg9FZzNx",1,NA
1309536277297991680,2020-09-25T16:52:33Z,fishergirl39,en,,Drove by a couple middle years &amp; high schools this am. Gotta say how proud I am of the young people walking to school wearing masks. They are taking #covid seriously.  #Manitobans need to do better for each other #WearADamnMask,1,NA
1309536134091988992,2020-09-25T16:51:59Z,m_spagna,it,,"Quando ci vuole: 

Ma andate a cagare! 

Incapaci di fare giornalismo seriamente trasmettono e pubblicano ‘ste cazzate. 

La mediocrità è più diffusa del #covid https://t.co/Hq8sCTjmRW",1,NA
1309535645946314756,2020-09-25T16:50:02Z,SwissEmbassyUSA,en,"Washington DC, USA","#COVID-19 reminds us of the necessity to share common visions &amp; objectives. 5 years ago, we adopted the 2030 Agenda for Sustainable Development, a shared blueprint for a more inclusive, resilient &amp; #sustainable world.🇨🇭remains committed to its full implementation. #GlobalGoals https://t.co/1nqXzR59uQ",1,NA
1309535630792298502,2020-09-25T16:49:59Z,CaveCan91500549,fr,sud-est France,"En #soutien à notre art de vivre, à nos #libertés, aux professions mises exagérément en péril par les décisions du #gouvernement!🍷
Joie de vivre, partage, convivialité, culture, plaisir, bien-être sont systématiquement visés! Marre!

#liberté #bars #restaurants #Dictature #covid https://t.co/kHOAXexkrx",1,NA
1309535537380950017,2020-09-25T16:49:36Z,CNTAMAULIPAS,es,,#Tamaulipas Detectan menos renuencia de población a medidas contra el #Covid-19 https://t.co/LCtccsRxjW,1,NA
1309535476068552704,2020-09-25T16:49:22Z,WolstenholmeUK,en,,It’s fair to say #COVID continues to shape this little charity but just look at what we achieve together 😊👏 #StrongerTogether https://t.co/cWYmLl8Fgu,1,NA
1309535129375830016,2020-09-25T16:47:59Z,colbenjamin,en,Texas,"#FEAR  of  #COVID ?

#STRESS 

is harmful to your #Health. 

This new Kindle eBook by E. B. Warren @BulverdeB will help you dramatically reduce the stress in your life…FREE on #KU  
https://t.co/Psqfm9aQFo",1,NA
1309535339057491969,2020-09-25T16:48:49Z,drcraigwax,en,"Mullica Hill, NJ US","NJEA teachers union pumps up panic over in-person school openings. @njdotcom
My latest article on #Student #Teacher #School #Safety #COVID-19 #Coronavirus #lockdownpanicsyndrome  https://t.co/RoxwvZwpkC",1,NA
1309534995179024385,2020-09-25T16:47:27Z,Munagropecuario,es,GLOBAL,#Planta nativa australiana podría ayudar a generar una vacuna contra COVID-19 Vía @Munagropecuario https://t.co/C2QQ54M5pc #covid #plantassilvestres #vacunas,1,NA
1309534536561233924,2020-09-25T16:45:38Z,ToursInsoumis,fr,"Indre-et-Loire, Centre","Le labo Pfizer déclare que la seconde vague de #covid est en fait basée sur des FAUX Positifs et que la pandémie est FINIE !
https://t.co/2Yj6gHFPSf",1,NA
1309534483637579776,2020-09-25T16:45:25Z,equalman,en,"Austin, TX","Coronavirus Cases and Deaths Graphs time lapse showing the spread of the coronavirus cases and deaths from February to today. Our animators are making these at Equalman Studios and we hope they are helping

........

#CoronavirusGraphs #CoronavirusData #CoronavirusMap #Covid https://t.co/N7hdeJHz0U",1,NA
1309534192821133318,2020-09-25T16:44:16Z,SilasADavid,en,,It's over Mr. Turdeau. Time to stop playing games. The gig is up! #FireTrudeau #Covid #TrudeauWorstPM #TrudeauMustGo #Trudeau #TrudeauCrimeMinister #TrudeauDictatorship #canada https://t.co/91kOmCCBe0,1,NA
1309533819603578880,2020-09-25T16:42:47Z,NewsZahali,und,Mumbai,"https://t.co/PAAzxWF6UU
#Salmankhan #balasubramanyam
#omshanti #ripspb #singer #RIPSPBalaSubramanyam #rip_indianmedia #rip #covid #lightening #thunder #omshanti #ripspbsir #spb #balasubrahmanyam #SPBalasubrahmanyam #rajinikanth #riplegend #maheshbabu #telugufilmnagar #tollywood",1,NA
1309533580733943811,2020-09-25T16:41:50Z,F3Languedoc,fr,Montpellier,"#Hérault et #zone #alerte renforcée #Covid : mesures restrictives effectives dès ce samedi, week-end de sursis pour les #bars #coronavirus #restrictions #prefecture https://t.co/X0Z3U9Q42x",1,NA
1309533568062849024,2020-09-25T16:41:47Z,James_M_Thomas,en,"London, England","Updated counts in living map of #COVID research
Treatment eval 254
Transmission 3275
Diagnosis 1394
Vaccine 118
Treatments 1264
Genetics / biology 1048
Impacts: health (4376), mental health (1016) social/economic (3368)
Case reports 4970
Case studies 3415

https://t.co/lOpOyhLnR7 https://t.co/78CQ6nzDsE",1,NA
1309533339922173954,2020-09-25T16:40:52Z,TheMarcusGreen,en,"Steeple Aston, Oxfordshire","I’ve been very good about cutting out the #COVID cakes &amp; things... But it’s my day off, &amp; the apple trees in the garden are full of fruit, and there are only so many episodes of @RuPaulsDragRace you can watch in a single day...
So the answer is yes. It tastes as good as it looks. https://t.co/GoUgUZr8Ys",1,NA
1309531519384530945,2020-09-25T16:33:38Z,ArielFerrero,es,En algún lugar del mundo,"Aeropuerto de Roma, un 5 estrellas en medidas anti-Covid19 https://t.co/oYTd9wEVS4 a través de @caminante_news 
#Italia #Roma #Aeropuerto #coronavirus #Covid #COVIDー19",1,NA
1309529440741986306,2020-09-25T16:25:23Z,SONAjans1,tr,Kahramanmaraş,Kahramanmaraş'ta 32 kişi tutuklandı https://t.co/fE4sTYrFk8 @SONAjans1 aracılığıyla #Kahramanmaraş #sonhaberajansi #haber #polis #tutuklu #Corona #coronavirus #mügeanlı #Covid #Covid_19,1,NA
1309533156635217922,2020-09-25T16:40:09Z,SONAjans1,tr,Kahramanmaraş,Kahramanmaraş Dezenfekte Ediliyor https://t.co/buCpqM3nAk @SONAjans1 aracılığıyla #Kahramanmaraş #sonhaberajansi #haber #onikişubat #dulkadiroğlu #dezenfekte #mügeanlı #Corona #coronavirus #korona #Covid_19 #Covid,1,NA
1309532959167229953,2020-09-25T16:39:22Z,ValentinaInLA,en,los angeles - milan - treviso,"Florida Gov. DeSantis lifts major COVID-era restrictions on restaurants, other businesses

#covid
@GerardoDAmico",1,NA
1309532883980345345,2020-09-25T16:39:04Z,ivsecurity,en,,Alerta de smishing #ciberseguridad #covid #BuenViernes #educación #prevencion #seguridaddigital https://t.co/H8oIfcGhnC,1,NA
1309532866154360832,2020-09-25T16:38:59Z,JackTateCO,en,"Centennial, CO",Another causality of the culture.  The real culprit of the pandemic is ourselves and our inability to have real conversation.  #Covid https://t.co/EI4GPMVYle,1,NA
1309532779491852288,2020-09-25T16:38:39Z,HespeTacular,es,Sevilla,"@SergioGaTorres @AnimalesGob @FEPAnimal @ObservatorioJDA @PAEstatal 
Acabar con el #MaltratoAnimal en este país va a a ser tan duro y tan difícil como acabar con el #Covid https://t.co/D6XyQjrre4",1,SergioGaTorres
1309532540617670657,2020-09-25T16:37:42Z,KenzaHadjMoussa,en,"St Paul, MN","Yes, let’s go back to 2008 when HMOs could deny people health insurance bc they got #COVID. It’s a very bad policy! https://t.co/tvsrZZ7ZQT",1,NA
1309532450746503168,2020-09-25T16:37:20Z,bbarrettNC,en,Washington D.C.,"Conflicting #COVID recommendations from the CDC, along with less transparency and communication, is leading more public health officials to ignore the agency and follow their own judgments. Stateline's @christinevestal @Michael_Ollove report https://t.co/MawrcT49xV via @pewtrusts",1,NA
